Id,a,b,c,d,e,f,g,outcome
33862,-0.678471868,-0.473424371,-0.85674273,0.082712872,-0.955555643,-0.213739097,0.190336144,-1.456689395
33863,0.487236554,0.331892161,-0.021124708,0.953284051,0.684446058,0.549738293,0.940491195,-0.428526224
33864,0.456173069,-0.04222035,0.157945428,-0.533484784,-0.065940589,0.689587392,-0.253062395,-2.453856187
33865,0.583023684,0.08298328,0.404603626,0.216528332,-0.787419304,0.683639585,-0.126110913,-3.366529026
33866,-0.045273593,-0.178140367,0.377698856,-0.803412877,-0.213972365,0.152615579,-0.018835238,0.78197988
33867,0.31571705,0.719904502,0.506726718,0.14446243,-0.470189998,-0.306288542,-0.87132499,-5.372466504
33868,-0.940941232,0.881452078,0.859479375,-0.23751449,-0.422676438,-0.77109251,-0.940040164,-0.917865849
33869,0.444828671,-0.912711627,-0.39479151,-0.153652458,0.167369461,-0.617554195,-0.890376511,-0.351536849
33870,0.075111768,0.197640662,0.515422305,-0.008654067,0.329151249,0.034970138,-0.81992455,-0.369444995
33871,-0.807528948,-0.087517386,0.54978061,0.267532648,0.517679933,0.164358202,0.944706003,0.185569745
33872,-0.269675436,0.018701917,-0.141024743,0.067469884,-0.491548911,-0.944027079,0.873164553,-7.483278727
33873,-0.560078041,0.016402122,0.245814732,0.898458694,-0.172176215,-0.137234755,0.974511222,-0.190641836
33874,-0.447318616,-0.045003627,-0.228613932,0.355162631,0.211515796,0.720080882,-0.535359786,3.498253869
33875,0.865193494,0.647242188,-0.850639635,0.905969896,-0.391059992,0.261822337,0.027179944,0.224625486
33876,0.703880112,-0.439387808,-0.960359631,0.798631558,-0.154376678,-0.589102825,-0.869792032,0.089960005
33877,0.901748828,0.084148744,0.385141664,0.885633713,0.000706746,0.736502135,0.011252354,-1.262764897
33878,-0.672348107,-0.419076074,-0.505913884,0.426538039,0.729180245,0.084916538,0.026955012,3.028178948
33879,0.719038922,-0.375754466,-0.719374684,-0.640328368,0.404894903,0.407101447,-0.443190368,-0.544249518
33880,0.267575143,0.078203785,-0.083912903,-0.914585504,0.563400589,0.323119066,0.04200319,-0.696795475
33881,0.339821932,-0.089066721,0.541236861,-0.72642423,0.067831946,0.01436189,0.717489303,0.513510149
33882,0.747551816,-0.884250776,0.100168709,-0.34276453,-0.800968653,-0.083746911,0.598230163,-1.236522634
33883,-0.315486372,-0.750055998,0.387981156,-0.172316668,-0.43660659,-0.087191815,-0.986177698,0.942281138
33884,0.664295805,-0.469233565,-0.114838086,-0.374987226,-0.09504555,0.44611986,-0.815607964,-1.174834564
33885,-0.114957155,-0.159876093,0.228577016,-0.163531803,0.29921873,-0.344708499,0.84536777,-0.538032085
33886,-0.253006967,0.315514118,-0.780061265,-0.183331477,0.907971339,-0.50385166,0.094445674,1.5546136
33887,-0.252528708,0.884979939,-0.11967939,0.457968315,0.488336144,0.777595232,0.967200156,-0.808319594
33888,-0.834113478,0.249814305,0.424617298,-0.298423263,-0.831129184,0.448525952,-0.278759548,0.157866679
33889,0.334682484,-0.513416121,0.878035044,-0.114317005,-0.12628728,-0.230074993,-0.597663163,0.521468285
33890,0.581358448,0.130655375,0.684293946,0.735164844,0.196834606,0.804371315,0.304984441,6.545030173
33891,-0.511848442,0.950325978,0.64521458,0.05213347,-0.442590412,-0.770747777,0.000185713,-1.487450313
33892,-0.764415412,-0.282979834,0.932908285,0.892948842,-0.177584065,-0.176423719,-0.301852239,0.0627789
33893,0.154858212,-0.767998178,0.835650194,-0.586035483,-0.480519206,-0.274970511,0.97787128,0.724197229
33894,-0.922974953,0.943566514,0.22153961,0.164328695,-0.14813309,0.688239129,0.378019088,-0.22308793
33895,0.42567289,0.024951312,-0.524902829,-0.674368294,0.549057091,0.332582505,-0.857265808,-0.323626184
33896,-0.316221222,0.735710501,0.883626732,0.816839789,0.728032551,-0.627224331,0.094937239,-1.135922953
33897,0.274767121,-0.867978224,-0.594610922,0.370817176,0.230678489,-0.306499719,0.3182753,-0.645839298
33898,0.769294357,0.005053449,0.103199877,-0.576941555,-0.429713846,0.565335605,0.442363539,-0.841145171
33899,-0.759722995,-0.880407848,0.35070091,0.037168784,-0.692148538,-0.447270993,0.060174091,0.390064419
33900,-0.887484376,-0.257299911,0.388849203,-0.051633034,-0.3124285,-0.922960734,-0.224296958,-0.521541417
33901,-0.055395485,0.682496331,0.942243673,-0.915285893,-0.675977339,-0.031158674,0.222549383,-0.715343819
33902,0.125275741,0.45528106,0.547309686,-0.928163876,0.940646059,0.044932809,0.61387725,-0.972311009
33903,0.973045712,0.024804889,0.096460568,-0.499760716,-0.953845029,-0.29320813,-0.10653034,0.36278623
33904,0.618896608,-0.874793024,-0.878124003,0.147786909,-0.337874362,0.802437089,0.406539394,-1.120378772
33905,0.4277597,-0.788397088,0.520213508,0.930875254,0.79518187,-0.624440773,-0.378647136,1.773386277
33906,0.554017607,-0.204492001,0.715834386,0.454793741,0.654247482,-0.734361378,-0.68235847,-3.274502052
33907,0.660317639,-0.098336841,0.636410022,-0.308719172,0.540553587,0.6530803,-0.440215788,-31.43003002
33908,0.137751731,-0.632721024,0.719958192,-0.909682937,0.587767679,0.26433563,-0.711908705,1.540787872
33909,-0.62042173,-0.632580443,0.010093969,-0.768819142,0.225794429,-0.325333546,0.62060093,0.487294601
33910,-0.386205769,0.984952079,0.498653715,-0.37873731,-0.445502116,0.883166737,-0.369622698,-0.115029951
33911,0.817429452,-0.107029259,0.624438557,-0.222797895,-0.698192544,0.720366903,0.388597523,-4.287228996
33912,-0.504844574,0.683064864,-0.133381101,0.720577095,0.297017702,0.338085535,-0.243663836,-0.928703236
33913,0.247121138,0.613656496,0.607222639,0.481658652,0.849704579,0.474368524,-0.838826735,-0.386801974
33914,0.626194377,0.399727321,0.568194858,-0.989618499,-0.233793335,0.458231003,-0.814180262,-1.008692554
33915,0.822915844,0.199136971,0.013477708,-0.492923775,-0.077297847,0.18569008,-0.339731627,0.016612623
33916,0.521869823,-0.634192681,-0.131758908,-0.122604225,-0.00182212,0.933759538,-0.966416252,-2.398842257
33917,-0.720181533,-0.196504643,-0.752124486,0.46179864,0.723325272,0.559863262,0.043153859,-23.67870936
33918,-0.458889678,0.01616435,0.65948981,-0.594840995,-0.244296125,0.274337756,-0.372793963,0.230845978
33919,-0.006091174,-0.762840045,0.041519652,0.824616168,-0.115684524,0.850940437,-0.492054056,33.89524286
33920,0.98726464,-0.152787619,0.269875089,-0.803003657,-0.712011892,0.732801572,-0.234703274,-1.234460678
33921,-0.667386545,-0.136237076,-0.037767643,-0.660905636,0.071080331,0.32949251,-0.607201016,0.739700768
33922,-0.170723976,-0.962246523,0.818401364,-0.034799929,0.435448637,0.196280945,-0.319525864,1.171264572
33923,0.225896341,0.840221757,-0.443099266,-0.178605615,0.223434087,0.482630261,-0.300884201,0.534519947
33924,-0.872180322,0.356301096,-0.276757083,-0.813729806,0.870778697,0.940133415,0.388872083,0.98053331
33925,-0.570318763,0.512060887,-0.582785378,-0.367821341,-0.546301619,-0.228643009,0.931573548,59.41499946
33926,-0.329097815,0.813960658,0.536151951,-0.934953967,0.017430278,-0.649093809,0.649971295,-1.690904205
33927,-0.079629509,0.349473372,-0.661605295,0.437537118,-0.978246526,-0.051860498,-0.500356743,0.689605788
33928,-0.316923701,0.873765928,-0.092405059,0.743315237,-0.253598374,-0.454944211,-0.581775618,-5.918039278
33929,0.541730118,-0.571961802,-0.25489707,0.71824989,0.339076205,-0.182812801,-0.268229291,-0.488495758
33930,-0.824202063,0.365754869,-0.725173684,-0.043182729,-0.272162134,0.832043646,0.202046947,4.708637885
33931,0.028663725,0.347710116,-0.409330883,0.581253246,-0.020315266,-0.450201552,0.924284384,1.821738565
33932,0.556188837,-0.985603291,-0.193642142,-0.1348161,-0.483272274,-0.328299434,0.033762834,-0.876602696
33933,0.593411028,-0.970605514,-0.45604619,-0.894346612,0.655438257,-0.255315411,-0.418274942,-0.681581002
33934,-0.752889189,-0.374580675,0.710545787,-0.196298937,-0.215133352,-0.491836305,0.592322496,-0.080123567
33935,-0.255476866,0.428970809,0.47664404,-0.08523347,-0.443567087,-0.437810672,-0.185501226,-1.183932153
33936,0.857981105,0.748372676,0.210384397,0.119095639,-0.30167553,-0.820091024,-0.580964441,2.421976023
33937,-0.700242613,-0.48246432,0.481654577,0.074506311,0.946135689,0.635582281,0.064836716,0.945976189
33938,-0.790488607,-0.864992561,-0.853896829,-0.632654786,0.917003358,0.150754664,0.372517255,-16.01917218
33939,-0.422419545,-0.084994712,0.441977289,-0.698394344,0.838364025,0.351258799,-0.506482606,0.504691241
33940,0.412480241,0.273240447,-0.63315164,-0.642607039,0.480314801,-0.744068344,-0.665528846,0.972912943
33941,0.890834697,0.355194046,-0.593997667,-0.121956223,0.781628798,-0.630949497,-0.30244463,0.664144699
33942,-0.784676659,-0.368994289,0.358842718,-0.60480035,-0.985043384,-0.654920795,-0.107569463,-0.250040806
33943,0.596941998,-0.015888166,0.931196645,0.898497195,-0.035760896,0.437570718,-0.83336423,1.356627015
33944,-0.597928489,-0.992522245,-0.067283934,-0.595669354,-0.35373866,0.091887101,-0.415845889,2.043570101
33945,-0.605173057,0.731711031,-0.754238148,0.981623504,0.381653798,0.380218114,-0.771460542,2.357982766
33946,-0.411430324,-0.25648145,-0.897693903,0.31991278,0.037131584,0.374742236,-0.830437571,-1.298110147
33947,0.901416604,-0.366490039,0.171325083,-0.448295953,-0.452794001,-0.586235403,0.485506641,0.300983312
33948,-0.659175925,-0.315264291,0.0520162,0.066884214,-0.992287786,-0.290119283,0.523653245,0.03535614
33949,-0.679806357,0.276058049,-0.742289012,0.891422966,-0.463916849,0.951133377,0.012725655,-10.80420358
33950,0.357191585,0.591425215,0.87452515,0.949317309,-0.834920586,-0.769417628,-0.765814453,-2.63049401
33951,0.396410823,0.441259235,-0.698991434,0.823411409,0.742634935,-0.112654281,0.965176265,0.505671329
33952,-0.131494769,-0.97638453,0.944780148,0.107917791,-0.36062433,-0.739265618,0.143788369,0.220314446
33953,0.230000489,0.688120521,0.895761533,0.500119546,0.121944495,-0.289680004,0.379908503,-1.468695914
33954,0.405819397,0.450558046,0.737650516,-0.058970894,0.88824711,-0.348924287,0.538581127,-2.409304881
33955,0.721408659,0.165485742,0.482050876,0.658799655,-0.057077234,-0.734098306,0.261847596,3.75832378
33956,0.051922853,-0.751305971,-0.444746098,-0.914770756,-0.61381448,0.479110469,-0.903896846,-2.477337145
33957,0.853389241,0.787039467,0.667174516,0.79142081,0.162851789,-0.499631832,0.891542189,6.909610938
33958,0.845610622,0.069985638,-0.182236197,-0.517461961,-0.764746265,0.660031686,0.709074055,-0.574060294
33959,-0.012298089,-0.085474151,0.624929355,-0.202921455,-0.237645015,0.359260311,-0.347620123,0.697921072
33960,-0.667351358,-0.203155395,0.882291352,0.423133505,-0.972405009,-0.126968636,0.054504452,0.04916408
33961,0.837888687,-0.364102852,0.595892231,0.44998805,-0.60546469,-0.439432545,-0.681006009,0.31128428
33962,0.239194488,0.86518586,-0.989295679,-0.927627047,-0.639306866,-0.576510568,-0.52728144,1.173551459
33963,-0.538703241,0.523701893,-0.114059907,0.418247657,0.516086121,0.624834768,-0.915812539,0.238159571
33964,0.817386288,-0.966359542,0.721358177,0.908233104,0.695264864,-0.907365963,0.042025218,-0.614336555
33965,-0.844844375,-0.465926319,0.19431834,-0.973670961,0.569050315,-0.160004712,-0.063891886,0.294392402
33966,0.043525118,-0.044285025,0.447646284,0.844713147,0.979433314,-0.576130299,-0.395621912,-1.316053994
33967,-0.16639417,-0.598659796,0.184957838,0.515008883,-0.284283774,-0.00559465,-0.795337511,1.687951495
33968,0.667298943,0.293461794,-0.23948146,0.2240911,-0.572731086,0.143109275,0.200183905,0.165809184
33969,-0.459355103,0.015202274,-0.413963629,-0.001828359,-0.172229239,-0.737376766,0.722936267,-16.57974446
33970,-0.196086855,0.519309265,-0.438439055,0.858164953,-0.000792402,0.76462299,-0.8507051,-1.012219925
33971,-0.424311078,0.974080913,-0.788568101,-0.78068156,-0.757866452,0.973071049,0.345511956,0.002772393
33972,0.245902265,-0.111212284,-0.580036123,-0.3773179,0.230708637,0.449245172,-0.410841093,-0.678570538
33973,0.78573522,0.356932184,0.005310175,-0.713068462,-0.942932898,-0.873077883,-0.680857032,1.576077132
33974,0.24440291,0.236270261,0.964261605,-0.348391494,0.399598614,0.171419573,0.620606245,-0.090088082
33975,-0.384246166,0.779554735,-0.064629762,0.491258197,-0.35823199,0.517063394,0.145238389,-0.821269928
33976,0.055824347,-0.073795578,0.938078791,0.231873102,-0.472660349,-0.599532664,-0.704454209,-0.595901884
33977,-0.232665461,0.044583407,-0.384310776,-0.957640663,-0.218882975,0.729017324,-0.761515295,-4.513386509
33978,-0.671702652,-0.850806793,-0.265512389,0.593939983,-0.945705424,0.655487809,0.636466955,3.708347387
33979,0.883113888,0.177259111,-0.920218608,-0.810431671,-0.566978312,0.843050083,-0.920087231,-0.369200341
33980,-0.249771069,-0.523440886,0.127679262,0.376938838,0.185818079,-0.4762256,-0.77496403,0.125090064
33981,0.282651492,0.091006611,0.478888274,0.526941486,-0.432059423,0.82092125,-0.303747344,3.719560779
33982,0.141864096,0.346239755,-0.635467107,-0.519816678,0.268897654,-0.375406517,0.757355449,0.928363959
33983,0.517744862,-0.596890115,0.246042476,0.040918859,0.772917081,-0.893735613,-0.257027197,1.092539164
33984,0.332764527,0.094698928,0.006657824,0.570733194,0.828060375,-0.36517158,0.594906365,1.410184159
33985,0.200408212,0.158479962,0.28321644,-0.912175285,-0.696778372,-0.159916937,-0.238860582,-3.84499109
33986,0.717669856,-0.377714501,0.334540684,-0.408935623,-0.729597836,-0.043980313,-0.749166232,-0.871074857
33987,0.307826563,-0.832574675,0.980244517,-0.979472118,-0.874422527,0.618599012,-0.256589386,2.158142387
33988,0.108435802,-0.794723814,0.937904544,0.699324762,0.875113,0.171909758,0.350625694,1.165364676
33989,0.852095262,-0.082052807,0.525517038,0.238209813,-0.582412763,-0.827734597,-0.22973388,2.283317551
33990,-0.852481242,0.738615185,0.23628714,0.755203821,0.437944671,0.032941889,-0.2087493,-0.648139042
33991,0.838665143,-0.495651632,0.776954695,-0.081174474,0.160878236,0.08883625,0.16184427,-9.471457361
33992,0.941862465,-0.948440582,-0.479483453,0.940221815,0.491746598,0.992665421,0.654523828,-1.365681625
33993,-0.465550948,-0.479179489,-0.958089366,0.965955705,0.847603457,-0.11312545,0.015600617,-0.743198958
33994,-0.001955324,0.463865632,-0.504721731,-0.231318121,0.905830042,0.883521657,0.363581345,-0.834693844
33995,0.483248473,-0.109311891,0.508750089,0.567487612,-0.231276142,0.265866921,-0.897884587,14.71196189
33996,0.571045848,-0.689774378,0.702759296,0.958731721,-0.413873292,0.398794112,-0.817979666,8.264672348
33997,-0.107847446,-0.86644487,0.302790239,-0.281575602,0.566220549,0.966953041,0.924930259,4.464758057
33998,0.383939597,-0.954258971,-0.921102269,-0.740343808,0.731845428,-0.452145908,-0.71358305,-0.384748624
33999,-0.804988191,0.126594975,0.075530281,-0.844259738,0.217048467,0.830991441,0.775889995,0.799979204
34000,-0.743639874,0.432171002,-0.428530945,0.540178864,-0.61945342,-0.903975661,0.68971291,-4.240269124
34001,0.585636577,-0.065823387,0.362508224,-0.632355285,-0.392043105,0.792763702,0.278516466,-3.847951525
34002,-0.024292728,0.511128288,0.06268147,0.874047267,0.244852679,0.059432494,0.374591897,-5.193445929
34003,-0.362789466,0.162264425,0.2810474,0.721566755,-0.853819769,0.466088814,-0.894049225,0.47189654
34004,-0.003941667,-0.263823525,0.804759347,-0.58139032,-0.747226005,-0.865254758,-0.337186716,-0.743700357
34005,-0.868446674,0.665012797,-0.520253146,0.332394807,0.829851321,0.288183566,0.632579049,-1.082240771
34006,-0.302170374,-0.240268712,-0.113047025,0.300048043,0.288065402,-0.819580916,-0.19608902,-3.063144801
34007,0.285338963,-0.630375317,0.229584361,0.249363661,0.204800341,0.760282067,0.98347118,-24.94246825
34008,-0.870897136,-0.845509196,-0.921782947,-0.081864353,0.885717284,-0.460954001,-0.948315057,-7.557218526
34009,-0.523033798,0.261329529,0.512070795,0.31981959,-0.872541218,0.958537564,-0.920423256,0.673562884
34010,-0.036793982,0.662204799,-0.041263131,-0.519811579,0.380971062,-0.241643255,-0.449991068,202.2416494
34011,-0.397418767,-0.117728021,0.8659876,-0.408484692,-0.312072095,-0.757501253,-0.664211916,-0.506387532
34012,-0.110483379,-0.48343513,0.614272332,-0.645701213,-0.460466799,0.053447866,0.119872231,0.740777876
34013,0.237691075,-0.575650649,-0.913758623,0.985122478,-0.582596483,0.523751651,-0.060938333,-0.954798374
34014,0.641945509,0.719951494,-0.818845953,0.540798025,-0.820791554,0.992537157,0.021567554,-0.186601353
34015,0.951908302,0.932608028,-0.086750259,-0.030517011,0.433688964,-0.321514775,-0.918718454,1.207444727
34016,0.472048029,-0.487426591,0.484245877,-0.602975829,0.256240945,-0.083288455,0.873468567,33.13192196
34017,-0.375644899,0.456604392,-0.540016049,0.699917642,0.090980195,-0.290197965,-0.026500341,4.543390711
34018,-0.535634012,-0.811319296,0.043518688,0.559689672,0.938436945,-0.990886233,-0.301811246,-0.310051109
34019,-0.460959309,0.083995997,-0.428003097,0.88432803,0.165735046,0.418709468,-0.648798522,10.15630882
34020,-0.775751412,0.384353117,0.497038964,-0.643790204,-0.208044492,0.028238647,0.704542956,-0.279790354
34021,-0.33620755,0.342862785,0.470150293,0.224405025,0.528536947,-0.58897563,-0.210248977,-1.155614003
34022,0.488934542,-0.280583137,-0.82519418,-0.949284609,0.948119425,-0.248230203,0.164905844,-0.024619304
34023,-0.452225738,0.260394121,0.475640167,0.636116689,0.876289152,0.495896275,-0.873403418,0.253810548
34024,0.554545115,0.89547679,-0.145620348,-0.114476963,0.906736947,0.218251426,0.469925085,0.967236175
34025,0.266182396,-0.392134693,-0.216251448,-0.711610446,0.227344755,-0.025903503,0.8270189,-0.75913246
34026,-0.730890927,-0.801218178,-0.334634136,0.814502606,-0.228504862,-0.009112367,-0.492748981,1.998970944
34027,-0.051222225,-0.550929218,0.303289093,0.517582158,0.414054075,-0.874235713,-0.106117167,-0.911977923
34028,-0.453412245,0.731863025,0.371125204,-0.609425764,-0.373407694,0.91911124,-0.787621447,0.227094859
34029,-0.107221421,-0.020763589,-0.611584394,0.476449606,0.700937835,0.34678258,0.892445489,-0.72873345
34030,0.979512995,0.802460335,0.460825113,0.934799521,0.891685288,0.112495046,-0.645215097,1.330212855
34031,-0.417173873,0.922544658,0.52910591,0.284672349,0.088175055,0.059563226,-0.582927489,-0.911972809
34032,-0.420001066,0.253135634,0.856781559,0.465149374,0.438109074,-0.742439474,-0.029531226,-0.77975302
34033,-0.605710127,0.349410434,0.309750133,-0.979258938,0.565444545,0.15125573,-0.259866701,-0.216453637
34034,-0.417231639,0.146750085,-0.638593342,0.484670883,-0.539073744,0.905695822,0.621346772,-3.428532243
34035,0.550287601,0.431129881,-0.107079753,0.504888403,0.558375001,-0.197004577,-0.164791592,0.955530351
34036,-0.492084086,-0.392703922,-0.638536201,-0.068152707,-0.506523614,-0.316090666,-0.15881279,-0.523128365
34037,0.232706231,0.088638194,0.751883942,-0.810919744,0.545290017,-0.936095113,-0.579155737,-1.973762136
34038,0.772190419,-0.981721303,-0.476996043,-0.852197688,-0.210315473,-0.17798832,-0.090562651,-0.643405134
34039,-0.274487226,-0.273273056,-0.290350163,-0.737105677,0.354978595,-0.171770484,0.808306382,-6.39872497
34040,-0.974450055,-0.482848224,-0.060468693,0.409410981,0.336681822,0.603920953,0.86435272,1.189049605
34041,0.09464669,-0.132241246,-0.85305353,0.414526076,-0.798484612,0.615763231,0.25176103,-0.789283849
34042,-0.655021373,-0.435157057,0.586886281,0.871981165,0.15392511,0.092635464,0.535184836,0.424985319
34043,0.560334873,-0.997803345,0.305753961,0.385579401,-0.198467108,-0.113046841,0.855598715,-3.47534502
34044,0.711594203,-0.665560791,0.017005159,0.7901323,-0.852232492,0.989215725,0.208631132,-2.382382116
34045,0.081696165,-0.279619589,-0.576962259,-0.974555261,-0.704719563,-0.430690327,0.771089621,0.229361278
34046,0.402808395,0.557750358,0.106526646,0.83904743,-0.936759922,-0.480923306,0.052641252,3.505695739
34047,0.202044129,0.546005456,-0.536257988,0.277978804,-0.744631432,0.996203967,0.286151517,-0.609775457
34048,-0.658752734,0.451360341,0.794554657,-0.940138771,-0.442886439,-0.355958018,-0.643818041,-0.5555042
34049,-0.417253795,-0.646441704,-0.501792927,0.590705867,0.31655449,0.355733379,0.987249996,-11.85457024
34050,-0.782302599,-0.52270981,-0.455693435,0.746303478,-0.074520066,0.389522244,0.864696553,2.793038758
34051,0.654707123,-0.007193145,0.40695356,-0.563225351,0.515164267,0.854400114,-0.005483715,-3.477622058
34052,0.393616217,0.545626919,-0.470644948,-0.666096532,0.795752046,-0.533330786,0.92435254,1.248416275
34053,0.157914252,-0.618806359,-0.706644299,0.336234137,0.794957955,-0.550641334,-0.630192693,-0.078843735
34054,-0.455090797,-0.779150774,0.214214534,-0.295913718,-0.649879614,-0.439399006,0.614564725,0.507618499
34055,-0.905002171,-0.861124117,0.175400759,-0.512229082,0.971822646,-0.77940459,-0.758848588,0.07563801
34056,0.398251518,0.534621322,0.112583793,0.947461399,-0.927377274,0.204140389,-0.561448294,1.15687179
34057,-0.528607809,-0.597356182,0.329556256,-0.721597485,0.277796046,-0.236977753,-0.102389362,0.419941178
34058,-0.462671418,0.724521922,-0.605764188,-0.850443269,0.818622118,-0.568100938,-0.214200362,9.03346035
34059,0.609045832,0.692662895,-0.956503925,-0.103881336,0.619345346,-0.164519487,-0.848211057,0.547528035
34060,-0.456805303,-0.028242141,0.401305195,-0.209854487,0.330448844,0.083023699,0.717875415,0.129663767
34061,-0.061296883,-0.987339296,0.575315326,-0.687286836,0.606728597,-0.603183737,-0.638547494,0.603437309
34062,0.171339367,0.491468017,0.561443552,0.137187684,-0.099753939,-0.625091556,0.781706865,-2.862208653
34063,-0.968061271,-0.129970329,-0.763954843,-0.261894635,-0.527747146,0.805776177,-0.652437768,4.584600861
34064,0.309109555,0.461985699,-0.317802739,-0.803612383,-0.147811424,-0.267322129,0.837193624,1.163333111
34065,0.474552742,-0.885225209,-0.380457433,-0.051971911,0.079372877,0.50702757,0.638097725,-1.628346447
34066,-0.778876274,0.541742647,0.62535423,-0.412320984,0.147069034,-0.205089843,-0.344689071,-0.531844657
34067,-0.82144261,-0.863599291,-0.073150078,0.212349308,0.549752024,-0.119923141,0.643239987,0.993830779
34068,0.29496242,0.999653771,-0.120104496,-0.810952928,0.665445605,0.028994308,0.620808596,2.338561385
34069,-0.559073773,0.970439836,0.285659364,-0.1862978,-0.493901476,0.540937654,-0.271864917,-0.508447181
34070,-0.197566991,0.320735813,0.661797904,-0.043339135,0.7120874,-0.461411642,-0.455985926,-0.910145922
34071,0.070418236,0.072730072,0.7539484,0.018927617,-0.909676449,-0.676218738,0.233875446,-1.095707036
34072,-0.258594229,-0.741965789,0.44566974,-0.506713393,0.601276389,0.593089077,-0.195155447,1.895673958
34073,0.016019741,-0.532392638,-0.864960212,0.452145099,0.069403995,0.619592247,0.455895816,-1.307617592
34074,-0.746020063,0.267346722,0.675554656,-0.042160668,0.48652839,-0.151829244,-0.938825992,-0.294867348
34075,-0.090674351,0.627048553,-0.901009182,0.905474192,0.785646585,0.92266763,-0.338712197,-0.364811021
34076,0.991923176,0.57009855,0.248097368,0.627786156,-0.043928021,0.373154671,0.56231797,0.264771504
34077,0.892453291,0.652906221,0.725586659,-0.128874726,0.630868826,0.255360808,0.760347186,2.38241407
34078,0.510670045,-0.610861458,0.806511927,-0.783366309,0.605594961,0.913859244,0.096040666,5.153836525
34079,0.549655575,-0.010462796,0.095363239,0.719547617,-0.901057993,0.824035219,0.063682285,-1.836918542
34080,-0.762508588,0.701151395,0.049186619,0.096840461,0.820310409,-0.094471874,0.136355679,-0.980199541
34081,-0.151507013,-0.583640643,-0.693757104,-0.259076835,0.568164371,-0.316734232,0.66630216,-0.492220131
34082,-0.372957355,0.526365551,0.469587191,-0.753552166,-0.834296948,-0.100668537,-0.739496957,-0.744214762
34083,-0.833096433,-0.613828555,-0.327923889,-0.047461291,0.129264981,0.399628359,-0.04933025,2.006159926
34084,-0.406130341,0.461072226,0.120764806,0.119240495,0.794808221,0.295755416,-0.517877494,-0.313756562
34085,0.91587351,0.882100864,0.795223141,-0.131495921,0.970495446,-0.817696156,-0.306781605,14.08861847
34086,0.052480924,0.361127822,0.343206126,-0.591955584,-0.243547754,0.80663364,-0.224084613,1.5323949
34087,-0.430371993,0.532020012,-0.346945078,-0.019787062,0.002551837,0.070394553,0.023604515,-5.533291751
34088,-0.285779238,-0.884054626,0.636219666,-0.469049681,-0.999298389,0.91376511,0.90539282,1.949915262
34089,0.571063851,-0.081214704,0.93596614,-0.524035855,0.78933282,0.184721064,-0.19450946,0.728786241
34090,0.349989467,-0.20287537,0.452109729,0.109397355,0.885272089,0.738952426,-0.004035412,9.22273191
34091,0.254859729,0.633405525,0.849784942,0.896409874,-0.693054727,-0.737742552,0.753765868,-2.304740238
34092,0.469737198,-0.569529968,0.690601747,-0.063164342,-0.379647703,-0.206117225,0.584527006,1.645410032
34093,0.384888938,-0.816055123,-0.680764278,-0.9830986,-0.074545453,-0.813213024,-0.590390058,-0.002667002
34094,-0.834087756,0.937109431,-0.0234691,-0.50063614,-0.768821309,0.438088039,-0.677400816,-0.615605609
34095,0.558311535,-0.001463541,0.506361752,0.656460961,0.124984136,-0.907190963,-0.435583307,17.43467199
34096,0.899211007,0.794505902,0.5319161,0.774288641,0.893683347,-0.368847921,0.692961859,3.167356256
34097,-0.923760348,-0.616458801,0.231803932,0.166535295,-0.38099886,0.065145666,0.547848636,0.589845566
34098,0.029307249,0.101178108,-0.23561861,0.032993981,0.524388907,0.624535033,0.911109932,-1.975484489
34099,-0.106705364,0.300069463,-0.032327911,-0.734695116,-0.965849291,0.761871594,-0.351357775,6.208899501
34100,0.832949597,0.100209254,0.721998464,0.555114119,0.888926344,0.297443884,-0.893046537,-1.777671162
34101,0.870822643,0.81613144,-0.792649925,0.546906758,0.440974053,0.84259496,-0.935103002,-0.0159086
34102,-0.9909474,-0.317850849,0.817815754,-0.305857357,-0.984980198,-0.333527213,-0.756300735,-0.008666897
34103,0.220953507,0.518653823,-0.384198959,0.002018831,-0.891248016,0.872232166,-0.132274075,-0.584279769
34104,0.459806359,-0.490128346,-0.859618782,0.202675683,-0.070066752,-0.411492386,0.64172977,-0.059598652
34105,-0.162132478,0.49413029,-0.522491554,0.041175959,-0.614371755,0.770589339,-0.581742262,-0.767176596
34106,-0.381105111,-0.40165611,0.073136819,-0.90485326,-0.148418175,0.151206123,-0.812496077,1.217109645
34107,-0.709139922,-0.429445898,-0.433061873,-0.653264698,-0.132733322,0.588799008,-0.432636514,3.688250155
34108,0.291307429,0.576336824,-0.44055107,-0.210963505,0.162188986,0.634285951,0.877861981,-0.07918078
34109,-0.221762001,0.944885498,-0.512957651,-0.235445608,-0.918519678,0.730712949,0.609970735,0.735493642
34110,0.153970141,-0.243077111,0.438855171,-0.23132112,0.329749492,0.328243329,-0.075229174,2.005442128
34111,0.28843456,0.440948514,0.015549862,-0.707425169,-0.790435865,-0.999786716,-0.58012072,5.279648297
34112,0.10651034,0.536254018,-0.742587757,0.611802055,-0.319760824,-0.517932043,0.347842532,1.241536242
34113,0.165741723,-0.163669932,-0.806040301,0.947388795,0.904702787,0.61043935,0.64909337,-0.796587364
34114,0.008940515,0.022421105,-0.30746994,-0.644842214,-0.804190141,-0.487957124,-0.580747538,1.613025807
34115,-0.503467736,-0.754631792,0.500196596,0.063115358,-0.875874326,0.747713987,0.013366824,1.496860785
